,corpus,arch,seed,validation_loss,validation_ppl,test_loss,test_ppl,blimp_benchmark,blimp_acc,filter_target,z_validation_ppl,z_validation_loss,z_test_ppl,z_test_loss,full_same_seed_acc,blimp_delta_same_seed,full_all_seed_avg_acc,blimp_delta_all_seed_avg,field,linguistics_term,corpus_tokens
2239,passive,lstm,4,3.97747445,53.38204487,3.98073006,53.55611897,determiner_noun_agreement_with_adj_2,0.796,False,0.9716358906484353,0.9741797683304553,0.977818812284296,0.9799765170938534,0.79,0.006,0.7954,0.0006,morphology,determiner_noun_agreement,66155000
2240,full,transformer,0,3.84175205,46.60706096,3.8451736,46.76680224,determiner_noun_agreement_with_adj_irregular_1,0.74,False,-1.0886681477172462,-1.0960125644552852,-1.089432754826274,-1.09679811191803,0.74,0.0,0.7526,-0.0126,morphology,determiner_noun_agreement,66442068
2241,full,transformer,1,3.84052324,46.54982494,3.84415555,46.71921565,determiner_noun_agreement_with_adj_irregular_1,0.775,False,-1.1060738869355957,-1.114755771475282,-1.1039222029788773,-1.1123950108859235,0.775,0.0,0.7526,0.0224,morphology,determiner_noun_agreement,66442068
2242,full,transformer,2,3.84004974,46.52778884,3.84355068,46.69096524,determiner_noun_agreement_with_adj_irregular_1,0.732,False,-1.1127751671781687,-1.1219781317457613,-1.11252405595857,-1.121661840883185,0.732,0.0,0.7526,-0.0206,morphology,determiner_noun_agreement,66442068
2243,full,transformer,3,3.84151149,46.59585031,3.84473538,46.74631289,determiner_noun_agreement_with_adj_irregular_1,0.764,False,-1.0920773583920647,-1.0996818590417037,-1.0956714740643105,-1.1035118028621977,0.764,0.0,0.7526,0.0114,morphology,determiner_noun_agreement,66442068
2244,full,transformer,4,3.8422842,46.63186952,3.84604287,46.80747308,determiner_noun_agreement_with_adj_irregular_1,0.752,False,-1.0811237495263366,-1.0878956077120254,-1.0770490553953431,-1.0834805770564602,0.752,0.0,0.7526,-0.0006,morphology,determiner_noun_agreement,66442068
2245,full,lstm,0,3.97258902,53.12188637,3.97531843,53.26707614,determiner_noun_agreement_with_adj_irregular_1,0.71,False,0.8925204838392753,0.8996616362582169,0.8898093310592872,0.8970683629151509,0.71,0.0,0.7186,-0.0086,morphology,determiner_noun_agreement,66442068
2246,full,lstm,1,3.96926308,52.94549969,3.97235751,53.10958984,determiner_noun_agreement_with_adj_irregular_1,0.737,False,0.8388804761365979,0.8489306184799789,0.8418569650966155,0.8517059837667582,0.737,0.0,0.7186,0.0184,morphology,determiner_noun_agreement,66442068
2247,full,lstm,2,3.97380352,53.18644232,3.97683525,53.34793396,determiner_noun_agreement_with_adj_irregular_1,0.715,False,0.9121522477301405,0.9181865708907354,0.9144294013484724,0.9203066010100212,0.715,0.0,0.7186,-0.0036,morphology,determiner_noun_agreement,66442068
2248,full,lstm,3,3.97032976,53.00200598,3.97362685,53.1770468,determiner_noun_agreement_with_adj_irregular_1,0.712,False,0.8560643010764958,0.8652008344320633,0.8623966617727665,0.8711527375960463,0.712,0.0,0.7186,-0.0066,morphology,determiner_noun_agreement,66442068
2249,full,lstm,4,3.9723103,53.10708276,3.97531462,53.26687294,determiner_noun_agreement_with_adj_irregular_1,0.719,False,0.8880186373595552,0.8954102819718668,0.8897474595138659,0.8970099923193319,0.719,0.0,0.7186,0.0004,morphology,determiner_noun_agreement,66442068
2250,pp-mod-subj,transformer,0,3.89595914,49.20322346,3.89895344,49.35077342,determiner_noun_agreement_with_adj_irregular_1,0.732,False,-0.29916308703238065,-0.2691844056500591,-0.3026498304680583,-0.2728712605948332,0.74,-0.008,0.7526,-0.0206,morphology,determiner_noun_agreement,63650020
2251,pp-mod-subj,transformer,1,3.89506149,49.1590762,3.89844275,49.32557678,determiner_noun_agreement_with_adj_irregular_1,0.738,False,-0.31258847361175196,-0.28287638389039027,-0.31032185338249524,-0.2806952184887628,0.775,-0.037,0.7526,-0.0146,morphology,determiner_noun_agreement,63650020
2252,pp-mod-subj,transformer,2,3.89368844,49.09162453,3.8970449,49.25667528,determiner_noun_agreement_with_adj_irregular_1,0.759,False,-0.3331008393887974,-0.30381970336109654,-0.3313013921955651,-0.3021107925983576,0.732,0.027,0.7526,0.0064,morphology,determiner_noun_agreement,63650020
2253,pp-mod-subj,transformer,3,3.89362502,49.08851127,3.89713025,49.2608797,determiner_noun_agreement_with_adj_irregular_1,0.757,False,-0.33404759619821406,-0.30478705729637434,-0.33002120536978746,-0.30080319932994287,0.764,-0.007,0.7526,0.0044,morphology,determiner_noun_agreement,63650020
2254,pp-mod-subj,transformer,4,3.89642024,49.22591638,3.8997159,49.38841588,determiner_noun_agreement_with_adj_irregular_1,0.724,False,-0.29226206478060707,-0.2621511842757888,-0.29118823020406776,-0.26119009406366245,0.752,-0.028,0.7526,-0.0286,morphology,determiner_noun_agreement,63650020
2255,pp-mod-subj,lstm,0,4.02145243,55.78206639,4.02402306,55.92564586,determiner_noun_agreement_with_adj_irregular_1,0.716,False,1.701493569354056,1.6449819130567882,1.6993064628778396,1.6432411377088496,0.71,0.006,0.7186,-0.0026,morphology,determiner_noun_agreement,63650020
2256,pp-mod-subj,lstm,1,4.02435923,55.94444956,4.02710199,56.09810279,determiner_noun_agreement_with_adj_irregular_1,0.735,False,1.7508750446989372,1.6893197310804995,1.7518171753662182,1.6904114732908178,0.737,-0.002,0.7186,0.0164,morphology,determiner_noun_agreement,63650020
2257,pp-mod-subj,lstm,2,4.02442884,55.94834445,4.02688694,56.08603999,determiner_noun_agreement_with_adj_irregular_1,0.707,False,1.752059498817587,1.690381501932508,1.7481442222259496,1.6871168285061287,0.715,-0.008,0.7186,-0.0116,morphology,determiner_noun_agreement,63650020
2258,pp-mod-subj,lstm,3,4.02361012,55.90255664,4.02633667,56.05518601,determiner_noun_agreement_with_adj_irregular_1,0.709,False,1.738135213372174,1.677893453779086,1.738749618756536,1.6786864905118652,0.712,-0.003,0.7186,-0.0096,morphology,determiner_noun_agreement,63650020
2259,pp-mod-subj,lstm,4,4.02355433,55.89943793,4.02675295,56.07852545,determiner_noun_agreement_with_adj_irregular_1,0.681,False,1.737186799192472,1.6770424812775198,1.7458561503611507,1.6850640526181953,0.719,-0.038,0.7186,-0.0376,morphology,determiner_noun_agreement,63650020
2260,rel-cl,transformer,0,3.84828186,46.91239191,3.85115123,47.04719411,determiner_noun_agreement_with_adj_irregular_1,0.717,False,-0.995815589293528,-0.9964124793068673,-1.0040573693914914,-1.0052186303822854,0.74,-0.023,0.7526,-0.0356,morphology,determiner_noun_agreement,65769189
2261,rel-cl,transformer,1,3.84926367,46.95847347,3.85272717,47.12139644,determiner_noun_agreement_with_adj_irregular_1,0.751,False,-0.9818019731103126,-0.9814367970742212,-0.9814638023101465,-0.9810746522284972,0.775,-0.024,0.7526,-0.0016,morphology,determiner_noun_agreement,65769189
2262,rel-cl,transformer,2,3.84880638,46.93700489,3.85256934,47.11395971,determiner_noun_agreement_with_adj_irregular_1,0.746,False,-0.9883306678879781,-0.9884119039973192,-0.9837281821230276,-0.9834926656503363,0.732,0.014,0.7526,-0.0066,morphology,determiner_noun_agreement,65769189
2263,rel-cl,transformer,3,3.85075951,47.02876831,3.85350895,47.15824915,determiner_noun_agreement_with_adj_irregular_1,0.749,False,-0.9604249861458874,-0.9586205449369595,-0.9702426698266452,-0.9690974962193403,0.764,-0.015,0.7526,-0.0036,morphology,determiner_noun_agreement,65769189
2264,rel-cl,transformer,4,3.85109305,47.04445726,3.85431004,47.19604212,determiner_noun_agreement_with_adj_irregular_1,0.745,False,-0.9556539036647886,-0.9535330136917353,-0.9587352413820366,-0.9568245039358665,0.752,-0.007,0.7526,-0.0076,morphology,determiner_noun_agreement,65769189
2265,rel-cl,lstm,0,3.97525692,53.26379968,3.97811174,53.41607571,determiner_noun_agreement_with_adj_irregular_1,0.694,False,0.9356769797918745,0.940355479902591,0.9351776069596078,0.9398628954587498,0.71,-0.016,0.7186,-0.0246,morphology,determiner_noun_agreement,65769189
2266,rel-cl,lstm,1,3.98200536,53.62446271,3.98455811,53.7615273,determiner_noun_agreement_with_adj_irregular_1,0.741,False,1.0453562804469534,1.0432903583475976,1.0403627631672678,1.0386236455198177,0.737,0.004,0.7186,0.0224,morphology,determiner_noun_agreement,65769189
2267,rel-cl,lstm,2,3.9807539,53.55739586,3.98341846,53.70029337,determiner_noun_agreement_with_adj_irregular_1,0.735,False,1.0249609402172124,1.0242016677792871,1.02171789170421,1.0211637900031347,0.715,0.02,0.7186,0.0164,morphology,determiner_noun_agreement,65769189
2268,rel-cl,lstm,3,3.98118782,53.58064062,3.98399305,53.73115782,determiner_noun_agreement_with_adj_irregular_1,0.751,False,1.0320297795731475,1.030820308895588,1.0311156831415393,1.0299667193071573,0.712,0.039,0.7186,0.0324,morphology,determiner_noun_agreement,65769189
2269,rel-cl,lstm,4,3.97910166,53.46897921,3.98138332,53.59111684,determiner_noun_agreement_with_adj_irregular_1,0.689,False,0.9980730267588668,0.9989998250479353,0.9884751720448205,0.9899846996190409,0.719,-0.03,0.7186,-0.0296,morphology,determiner_noun_agreement,65769189
2270,re-irr-sv-agr,transformer,0,3.86441851,47.67554136,3.86794925,47.84416885,determiner_noun_agreement_with_adj_irregular_1,0.721,False,-0.7637383010521824,-0.7502779495104074,-0.7613897570627697,-0.7478668099405734,0.74,-0.019,0.7526,-0.0316,morphology,determiner_noun_agreement,65507875
2271,re-irr-sv-agr,transformer,1,3.86425281,47.66764213,3.86793256,47.84337037,determiner_noun_agreement_with_adj_irregular_1,0.722,False,-0.766140493542257,-0.7528053942766577,-0.7616328830056225,-0.7481225068550456,0.775,-0.053,0.7526,-0.0306,morphology,determiner_noun_agreement,65507875
2272,re-irr-sv-agr,transformer,2,3.8619194,47.556544,3.86529255,47.71723003,determiner_noun_agreement_with_adj_irregular_1,0.75,False,-0.7999259502952997,-0.7883972161958495,-0.8000408445002777,-0.7885684272363942,0.732,0.018,0.7526,-0.0026,morphology,determiner_noun_agreement,65507875
2273,re-irr-sv-agr,transformer,3,3.86464024,47.68611359,3.86811113,47.85191479,determiner_noun_agreement_with_adj_irregular_1,0.73,False,-0.7605232368611985,-0.7468958714897698,-0.7590312271487082,-0.7453867490349987,0.764,-0.034,0.7526,-0.0226,morphology,determiner_noun_agreement,65507875
2274,re-irr-sv-agr,transformer,4,3.86365318,47.6390681,3.86722994,47.80976649,determiner_noun_agreement_with_adj_irregular_1,0.746,False,-0.774829988629393,-0.761951632690569,-0.7718647923940946,-0.7588869026635214,0.752,-0.006,0.7526,-0.0066,morphology,determiner_noun_agreement,65507875
2275,re-irr-sv-agr,lstm,0,3.98705006,53.89566546,3.98955226,54.03069221,determiner_noun_agreement_with_adj_irregular_1,0.684,False,1.1278302949189472,1.120237857516521,1.1223196969997946,1.1151358531525601,0.71,-0.026,0.7186,-0.0346,morphology,determiner_noun_agreement,65507875
2276,re-irr-sv-agr,lstm,1,3.9885819,53.97828823,3.99168968,54.14630214,determiner_noun_agreement_with_adj_irregular_1,0.717,False,1.1529562625896157,1.1436032225782495,1.1575212965819743,1.1478819106074571,0.737,-0.02,0.7186,-0.0016,morphology,determiner_noun_agreement,65507875
2277,re-irr-sv-agr,lstm,2,3.98906493,54.00436798,3.99223161,54.17565336,determiner_noun_agreement_with_adj_irregular_1,0.735,False,1.1608872355569846,1.1509709452423498,1.1664583307423466,1.1561844767463259,0.715,0.02,0.7186,0.0164,morphology,determiner_noun_agreement,65507875
2278,re-irr-sv-agr,lstm,3,3.99146414,54.13409115,3.99441385,54.29400701,determiner_noun_agreement_with_adj_irregular_1,0.738,False,1.200336653381596,1.1875664235623844,1.2024953545204025,1.1896171930212598,0.712,0.026,0.7186,0.0194,morphology,determiner_noun_agreement,65507875
2279,re-irr-sv-agr,lstm,4,3.99377537,54.25935217,3.99638772,54.40128202,determiner_noun_agreement_with_adj_irregular_1,0.685,False,1.238429110689852,1.2228199309075516,1.2351590880525825,1.2198576045587681,0.719,-0.034,0.7186,-0.0336,morphology,determiner_noun_agreement,65507875
2280,npi-only,transformer,0,3.84210014,46.62328728,3.845752,46.79386014,determiner_noun_agreement_with_adj_irregular_1,0.75,False,-1.0837336485261158,-1.0907031000697545,-1.081194004389052,-1.0879368120181883,0.74,0.01,0.7526,-0.0026,morphology,determiner_noun_agreement,66396500
2281,npi-only,transformer,1,3.84001613,46.52622475,3.84389019,46.70681989,determiner_noun_agreement_with_adj_irregular_1,0.759,False,-1.1132508142034871,-1.122490789673303,-1.1076965377616848,-1.1164604233019317,0.775,-0.016,0.7526,0.0064,morphology,determiner_noun_agreement,66396500
2282,npi-only,transformer,2,3.84382081,46.70357949,3.84728074,46.86545049,determiner_noun_agreement_with_adj_irregular_1,0.731,False,-1.0593164149636658,-1.0644574851877995,-1.059395748524283,-1.0645159551563652,0.732,-0.001,0.7526,-0.0216,morphology,determiner_noun_agreement,66396500
2283,npi-only,transformer,3,3.84290981,46.66105202,3.84619784,46.8147275,determiner_noun_agreement_with_adj_irregular_1,0.74,False,-1.0722492158893113,-1.0783530928042842,-1.0748401864163482,-1.0811063798823959,0.764,-0.024,0.7526,-0.0126,morphology,determiner_noun_agreement,66396500
2284,npi-only,transformer,4,3.84147859,46.59431725,3.84506869,46.76189646,determiner_noun_agreement_with_adj_irregular_1,0.733,False,-1.0925435690504242,-1.1001836872421218,-1.0909264959192586,-1.0984053715523474,0.752,-0.019,0.7526,-0.0196,morphology,determiner_noun_agreement,66396500
2285,npi-only,lstm,0,3.97163415,53.07118627,3.97405624,53.19988549,determiner_noun_agreement_with_adj_irregular_1,0.747,False,0.8771023482151651,0.8850968735307123,0.86935072203698,0.8777311497052968,0.71,0.037,0.7186,0.0284,morphology,determiner_noun_agreement,66396500
2286,npi-only,lstm,1,3.9691503,52.93952926,3.97180533,53.08027202,determiner_noun_agreement_with_adj_irregular_1,0.72,False,0.8370648406748488,0.8472103697127001,0.8329301007670357,0.8432463838727506,0.737,-0.017,0.7186,0.0014,morphology,determiner_noun_agreement,66396500
2287,npi-only,lstm,2,3.97358084,53.17459992,3.97632408,53.3206711,determiner_noun_agreement_with_adj_irregular_1,0.729,False,0.9085509189494291,0.9147900023901397,0.9061282434705549,0.9124752893402381,0.715,0.014,0.7186,0.0104,morphology,determiner_noun_agreement,66396500
2288,npi-only,lstm,3,3.9704845,53.01020781,3.9731214,53.15017539,determiner_noun_agreement_with_adj_irregular_1,0.697,False,0.8585585156304287,0.8675611048190854,0.8542146949207108,0.8634090584218198,0.712,-0.015,0.7186,-0.0216,morphology,determiner_noun_agreement,66396500
2289,npi-only,lstm,4,3.97055531,53.01396161,3.97300577,53.14402983,determiner_noun_agreement_with_adj_irregular_1,0.725,False,0.8597000636255189,0.8686411794352469,0.8523434582343098,0.8616375644601659,0.719,0.006,0.7186,0.0064,morphology,determiner_noun_agreement,66396500
2290,npi-sent-neg,transformer,0,3.84291768,46.66141915,3.84646487,46.82723005,determiner_noun_agreement_with_adj_irregular_1,0.762,False,-1.0721375699530766,-1.0782330506177447,-1.0710333355787411,-1.0770153824545667,0.74,0.022,0.7526,0.0094,morphology,determiner_noun_agreement,66325213
2291,npi-sent-neg,transformer,1,3.84382296,46.7036797,3.84724951,46.86398678,determiner_noun_agreement_with_adj_irregular_1,0.73,False,-1.0592859406377595,-1.064424690943702,-1.0598414276569021,-1.064994410197635,0.775,-0.045,0.7526,-0.0226,morphology,determiner_noun_agreement,66325213
2292,npi-sent-neg,transformer,2,3.84178019,46.60837219,3.84553003,46.78347457,determiner_noun_agreement_with_adj_irregular_1,0.733,False,-1.088269396591028,-1.0955833411859905,-1.084356264556259,-1.0913374737380506,0.732,0.001,0.7526,-0.0196,morphology,determiner_noun_agreement,66325213
2293,npi-sent-neg,transformer,3,3.84253192,46.64342245,3.84663033,46.83497884,determiner_noun_agreement_with_adj_irregular_1,0.769,False,-1.0776104499155694,-1.084117100666191,-1.0686739378797163,-1.0744804746374403,0.764,0.005,0.7526,0.0164,morphology,determiner_noun_agreement,66325213
2294,npi-sent-neg,transformer,4,3.84413886,46.71843594,3.84779048,46.88934573,determiner_noun_agreement_with_adj_irregular_1,0.774,False,-1.0547984995948054,-1.0596062250314593,-1.0521199836276163,-1.056706551610473,0.752,0.022,0.7526,0.0214,morphology,determiner_noun_agreement,66325213
2295,npi-sent-neg,lstm,0,3.97006702,52.98808221,3.97300386,53.14392846,determiner_noun_agreement_with_adj_irregular_1,0.713,False,0.8518300180226381,0.8611932252716334,0.8523125924933673,0.8616083025604284,0.71,0.003,0.7186,-0.0056,morphology,determiner_noun_agreement,66325213
2296,npi-sent-neg,lstm,1,3.97236514,53.10999503,3.97493458,53.24663329,determiner_noun_agreement_with_adj_irregular_1,0.721,False,0.8889042721775157,0.896246763993475,0.8835847704180119,0.891187640289714,0.737,-0.016,0.7186,0.0024,morphology,determiner_noun_agreement,66325213
2297,npi-sent-neg,lstm,2,3.97332573,53.16103639,3.97619438,53.31375587,determiner_noun_agreement_with_adj_irregular_1,0.717,False,0.9044261865508407,0.9108987746634214,0.9040226530815757,0.9104882378239706,0.715,0.002,0.7186,-0.0016,morphology,determiner_noun_agreement,66325213
2298,npi-sent-neg,lstm,3,3.96947026,52.95647038,3.97262716,53.12391284,determiner_noun_agreement_with_adj_irregular_1,0.737,False,0.842216713862166,0.8520907633603101,0.8462181173853133,0.8558371205544322,0.712,0.025,0.7186,0.0184,morphology,determiner_noun_agreement,66325213
2299,npi-sent-neg,lstm,4,3.97115326,53.04567099,3.97430229,53.21297682,determiner_noun_agreement_with_adj_irregular_1,0.714,False,0.8693430331935547,0.8777617925793495,0.8733368481133319,0.881500725846988,0.719,-0.005,0.7186,-0.0046,morphology,determiner_noun_agreement,66325213
2300,npi-sim-ques,transformer,0,3.84320259,46.67471535,3.84647727,46.8278106,determiner_noun_agreement_with_adj_irregular_1,0.711,False,-1.0680941338477181,-1.0738872794146503,-1.0708565662593799,-1.0768254099117671,0.74,-0.029,0.7526,-0.0416,morphology,determiner_noun_agreement,66430070
2301,npi-sim-ques,transformer,1,3.84029841,46.53936038,3.8437686,46.70114099,determiner_noun_agreement_with_adj_irregular_1,0.739,False,-1.1092562081800643,-1.1181851342199753,-1.1094256830337839,-1.1183232266470586,0.775,-0.036,0.7526,-0.0136,morphology,determiner_noun_agreement,66430070
